Authors,Title,Link,Abstract,Author Keywords
"Naseem I., Togneri R., Bennamoun M.","Linear regression for face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149282850&doi=10.1109%2fTPAMI.2010.128&partnerID=40&md5=8960e44c9c442968843bee423d490dfe","In this paper, we present a novel approach of face identification by formulating the pattern recognition problem in terms of linear regression. Using a fundamental concept that patterns from a single-object class lie on a linear subspace, we develop a linear model representing a probe image as a linear combination of class-specific galleries. The inverse problem is solved using the least-squares method and the decision is ruled in favor of the class with the minimum reconstruction error. The proposed Linear Regression Classification (LRC) algorithm falls in the category of nearest subspace classification. The algorithm is extensively evaluated on several standard databases under a number of exemplary evaluation protocols reported in the face recognition literature. A comparative study with state-of-the-art algorithms clearly reflects the efficacy of the proposed approach. For the problem of contiguous occlusion, we propose a Modular LRC approach, introducing a novel Distance-based Evidence Fusion (DEF) algorithm. The proposed methodology achieves the best results ever reported for the challenging problem of scarf occlusion. © 2006 IEEE.","Face recognition; linear regression; nearest subspace classification"
"Štruc V., Pavešić N.","Face recognition from color images using sparse projection analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955453908&doi=10.1007%2f978-3-642-13772-3_45&partnerID=40&md5=49ad09d8355bee8b774c502be30947c1","The paper presents a novel feature extraction technique for face recognition which uses sparse projection axes to compute a low- dimensional representation of face images. The proposed technique derives the sparse axes by first recasting the problem of face recognition as a regression problem and then solving the new (under-determined) regression problem by computing the solution with minimum L1 norm. The developed technique, named Sparse Projection Analysis (SPA), is applied to color as well as grey-scale images from the XM2VTS database and compared to popular subspace projection techniques (with sparse and dense projection axes) from the literature. The results of the experimental assessment show that the proposed technique ensures promising results on un-occluded as well occluded images from the XM2VTS database. © 2010 Springer-Verlag.","biometrics; face recognition; Image processing; regression problem; sparse projection axes"
"Tu C.-T., Lien J.-J.J.","Automatic location of facial feature points and synthesis of facial sketches using direct combined model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954758938&doi=10.1109%2fTSMCB.2009.2035154&partnerID=40&md5=27dedb4a375d216d1e83d148c1522849","Automatically locating multiple feature points (i.e., the shape) in a facial image and then synthesizing the corresponding facial sketch are highly challenging since facial images typically exhibit a wide range of poses, expressions, and scales, and have differing degrees of illumination and/or occlusion. When the facial sketches are to be synthesized in the unique sketching style of a particular artist, the problem becomes even more complex. To resolve these problems, this paper develops an automatic facial sketch synthesis system based on a novel direct combined model (DCM) algorithm. The proposed system executes three cascaded procedures, namely, 1) synthesis of the facial shape from the input texture information (i.e., the facial image); 2) synthesis of the exaggerated facial shape from the synthesized facial shape; and 3) synthesis of a sketch from the original input image and the synthesized exaggerated shape. Previous proposals for reconstructing facial shapes and synthesizing the corresponding facial sketches are heavily reliant on the quality of the texture reconstruction results, which, in turn, are highly sensitive to occlusion and lighting effects in the input image. However, the DCM approach proposed in this paper accurately reconstructs the facial shape and then produces lifelike synthesized facial sketches without the need to recover occluded feature points or to restore the texture information lost as a result of unfavorable lighting conditions. Moreover, the DCM approach is capable of synthesizing facial sketches from input images with a wide variety of facial poses, gaze directions, and facial expressions even when such images are not included within the original training data set. © 2006 IEEE.","Active appearance models; eigenface; face sketch synthesis; image processing and computer vision; statistical image models"
"Gupta P., Kisku D.R., Sing J.K., Tistarelli M.","Maximized posteriori attributes selection from facial salient landmarks for face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954606726&doi=10.1007%2f978-3-642-13577-4_29&partnerID=40&md5=94bf11f00a23b9d0f368b081e36ab7f6","This paper presents a robust and dynamic face recognition technique based on the extraction and matching of devised probabilistic graphs drawn on SIFT features related to independent face areas. The face matching strategy is based on matching individual salient facial graph characterized by SIFT features as connected to facial landmarks such as the eyes and the mouth. In order to reduce the face matching errors, the Dempster-Shafer decision theory is applied to fuse the individual matching scores obtained from each pair of salient facial features. The proposed algorithm is evaluated with the ORL and the IITK face databases. The experimental results demonstrate the effectiveness and potential of the proposed face recognition technique also in case of partially occluded faces. © 2010 Springer-Verlag.","Dempster-Shafer decision theory; Face biometrics; Graph matching; Intra-modal fusion; SIFT features"
"Yan S., Wang H., Liu J., Tang X., Huang T.S.","Misalignment-robust face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949748877&doi=10.1109%2fTIP.2009.2038765&partnerID=40&md5=72894dc9b8234ad148598792dc275bd0","Subspace learning techniques for face recognition have been widely studied in the past three decades. In this paper, we study the problem of general subspace-based face recognition under the scenarios with spatial misalignments and/or image occlusions. For a given subspace derived from training data in a supervised, unsupervised, or semi-supervised manner, the embedding of a new datum and its underlying spatial misalignment parameters are simultaneously inferred by solving a constrained $\ell-{1}$ norm optimization problem, which minimizes the $\ell-{1}$ error between the misalignment-amended image and the image reconstructed from the given subspace along with its principal complementary subspace. A byproduct of this formulation is the capability to detect the underlying image occlusions. Extensive experiments on spatial misalignment estimation, image occlusion detection, and face recognition with spatial misalignments and/or image occlusions all validate the effectiveness of our proposed general formulation for misalignment-robust face recognition. © 2006 IEEE.","Face recognition; Spatial misalignments; Subspace learning"
"Guarneri I., Guarnera M., Messina G., Tomaselli V.","A signature analysis based method for elliptical shape","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749336674&doi=10.1117%2f12.838803&partnerID=40&md5=c63bc633171ec546dc5423556d87d559","The high level context image analysis regards many fields as face recognition, smile detection, automatic red eye removal, iris recognition, fingerprint verification, etc. Techniques involved in these fields need to be supported by more powerful and accurate routines. The aim of the proposed algorithm is to detect elliptical shapes from digital input images. It can be successfully applied in topics as signal detection or red eye removal, where the elliptical shape degree assessment can improve performances. The method has been designed to handle low resolution and partial occlusions. The algorithm is based on the signature contour analysis and exploits some geometrical properties of elliptical points. The proposed method is structured in two parts: firstly, the best ellipse which approximates the object shape is estimated; then, through the analysis and the comparison between the reference ellipse signature and the object signature, the algorithm establishes if the object is elliptical or not. The first part is based on symmetrical properties of the points belonging to the ellipse, while the second part is based on the signature operator which is a functional representation of a contour. A set of real images has been tested and results point out the effectiveness of the algorithm in terms of accuracy and in terms of execution time. © 2009 Copyright SPIE - The International Society for Optical Engineering.","Elliptical; Shape detection; Signature"
"De Marsico M., Nappi M., Riccio D.","FARO: FAce recognition against occlusions and expression variations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72949119941&doi=10.1109%2fTSMCA.2009.2033031&partnerID=40&md5=99cfb3bf822a196002e3e4bdffb351ca","Face recognition is widely considered as one of the most promising biometric techniques, allowing high recognition rates without being too intrusive. Many approaches have been presented to solve this special pattern recognition problem, also addressing the challenging cases of face changes, mainly occurring in expression, illumination, or pose. On the other hand, less work can be found in literature that deals with partial occlusions (i.e., sunglasses and scarves). This paper presents FAce Recognition against Occlusions and Expression Variations (FARO) as a new method based on partitioned iterated function systems (PIFSs), which is quite robust with respect to expression changes and partial occlusions. In general, algorithms based on PIFSs compute a map of self-similarities inside the whole input image, searching for correspondences among small square regions. However, traditional algorithms of this kind suffer from local distortions such as occlusions. To overcome such limitation, information extracted by PIFS is made local by working independently on each face component (eyes, nose, and mouth). Distortions introduced by likely occlusions or expression changes are further reduced by means of an ad hoc distance measure. In order to experimentally confirm the robustness of the proposed method to both lighting and expression variations, as well as to occlusions, FARO has been tested using AR-Faces database, one of the main benchmarks for the scientific community in this context. A further validation of FARO performances is provided by the experimental results produced on Face Recognition Grand Challenge database. © 2009 IEEE.","Face recognition (FR); Fractals; Identification of persons"
"Hansen D.W., Ji Q.","In the Eye of the Beholder: A Survey of Models for Eyes and Gaze","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949331734&doi=10.1109%2fTPAMI.2009.30&partnerID=40&md5=19f5763a890a51fc4e87d640a724abd8","Despite active research and significant progress in the last 30 years, eye detection and tracking remains challenging due to the individuality of eyes, occlusion, variability in scale, location, and light conditions. Data on eye location and details of eye movements have numerous applications and are essential in face detection, biometric identification, and particular human-computer interaction tasks. This paper reviews current progress and state of the art in video-based eye detection and tracking in order to identify promising techniques as well as issues to be further addressed. We present a detailed review of recent eye models and techniques for eye detection and tracking. We also survey methods for gaze estimation and compare them based on their geometric properties and reported accuracies. This review shows that, despite their apparent simplicity, the development of a general eye detection technique involves addressing many challenges, requires further theoretical developments, and is consequently of interest to many other domains problems in computer vision and beyond. © 2010, The Institute of Electrical and Electronics Engineers, Inc.","Eye; eye detection; eye tracking; gaze estimation; gaze tracking; human-computer interaction; object detection and tracking; review paper"
"Ekenel H.K., Stiefelhagen R.","Face alignment by minimizing the closest classification distance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749115423&doi=10.1109%2fBTAS.2009.5339076&partnerID=40&md5=fc925a03dac1c6585d3784f916fd5a2d","In this paper, we present a face registration approach, in which alignment is done by minimizing the closest distance at the classification step. This method eliminates the need of a feature localization step that exists in traditional face recognition systems and formulates alignment as an optimization process during classification. In other words, instead of performing a separate facial feature localization step and localizing facial features according to some type of feature matching score, in the proposed method, alignment is done by directly optimizing the classification score. Moreover, a feature detector can still be integrated to the system. In this case, the output of the feature detector is used as the initial point of the optimization process. Results of extensive experiments have shown that the proposed approach leads very high correct recognition rates, especially in the case of partial face occlusion, where it is not possible to precisely detect the facial feature locations. It has been also found that, in the case of using a facial feature detector, the approach can tolerate localization errors of up to 18% of the interocular distance. ©2009 IEEE.",
"Zeng Z., Fang T., Shah S., Kakadiaris I.A.","Local feature Hashing for face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749098191&doi=10.1109%2fBTAS.2009.5339013&partnerID=40&md5=2920d0978ed12ba806f69ad3b637de43","In this paper, we present Local Feature Hashing (LFH), a novel approach for face recognition. Focusing on the scalability of face recognition systems, we build our LFH algorithm on the p-stable distribution Locality-Sensitive Hashing (pLSH) scheme that projects a set of local features representing a query image to an ID histogram where the maximum bin is regarded as the recognized ID. Our extensive experiments on two publicly available databases demonstrate the advantages of our LFH method, including: i) significant computational improvement over naive search; ii) hashing in high-dimensional Euclidean space without embedding; and iii) robustness to pose, facial expression, illumination and partial occlusion. ©2009 IEEE.",
"Ananthashayana V.K., Jyothirmayi M., Pushpa M.K.","Real time face recognition using single face per person database","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864947610&partnerID=40&md5=976c22bb581228231c67a47a309260e6","Face recognition is important in today's emerging Biometrics and Video surveillance markets. This paper is addressing a practical real time face recognition system based on single person per database. We present a novel approach for face identification, by capturing the person who comes in the vicinity of the webcam view, with partial occlusion, pose variation and under different illumination constraints and detect the validity of the person. We use a neural network based Independent Component Analysis (ICA), the Infomax algorithm by Bell and Sejnowski and nearest neighbor classifier for recognition. The detection of the face is based on the skin model and face template. We find the system well suited for face recognition in a real time scenario like personal identification and monitoring employee entering the company with little modification to the existing system of swiping the identification cards. We compare the results with PCA and LDA based approaches for our system and find that ICA gives a better and reliable recognition.","Face detection; Face recognition; ICA; Real time; Single face database"
"Marcon M., Rurainsky J.","3D face reconstruction from a single camera using a multi mirror set-up","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955959630&doi=10.1049%2fic.2009.0236&partnerID=40&md5=77bfa68d0c825ba2fc22ff558bc29a1d","3D face models, thanks to the accuracy and effectiveness of recent devices and techniques for 3D object reconstruction, are extending and enforcing traditional 2D face recognition engines. Using 3D face models allows, in particular, improving recognition robustness with respect to, e.g. non-frontal or partially occluded acquisitions or variations in the lighting conditions. We further discuss some possible applicative scenarios in the conclusions. In this paper we will describe how a setup with a single hi-resolution camera together with one, two or more planar mirrors can be implemented to provide accurate 3D models of faces: in particular we will tackle the calibration phase of a multi-mirror environment showing advantages with respect to a multi cameras arrangement, we will also propose a possible reconstruction algorithm which uses a global energy-minimization approach to provide an accurate depth-map accounting for surface smoothness, non-convex regions and holes. Examples carried out with both synthetic and real data show that the proposed approach can fruitfully improve accuracy of 2D recognition engines.","3D face reconstruction; Biometrics; Multi camera systems; Multi mirrors set-up; Multi-camera calibration"
"Lin J., Li J.-P., Lin H., Ming J.","Robust person identification with face and iris by modified PUM method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349111586&doi=10.1109%2fICACIA.2009.5361089&partnerID=40&md5=e6d4e9eb702813a4b054e266bd5d6aab","In previous works, we have applied the modified PUM method in face recognition and demonstrated the effectiveness of this method for deal with partial occlusion and distortion. Based on the similitude between the face features and iris features, this paper proposes a new method for person recognition by the combining of iris and face. This new method combines the iris and face features as a new feature for representing persons and then acts the modified PUM on the new features for recognition. Generally, the iris features, however, is more reliable than the face features. Hence the iris feature should be given a higher weight. For this, this paper further improves the method to form a better strategy for combining the face and iris on recognition. The new improved approach has been evaluated on combined-face and iris databases, using face testing images subjected to various types of partial distortion and occlusion. The new system has demonstrated improved performance over other systems. ©2009 IEEE.","Face recognition; Iris recognition; Person identification; PUM"
"Eskandari M., Toygar Ö.","Effect of eyelid and eyelash occlusions on iris images using subpattern-based approaches","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950504831&doi=10.1109%2fICSCCW.2009.5379468&partnerID=40&md5=e489f5ab16277c6acf5f7a5d6acedbb7","The effect of eyelid and eyelash occlusions on iris images is investigated in this study using subpattern-based approaches. Principal Component Analysis (PCA), subpattern-based PCA (spPCA) and modular PCA (mPCA) methods are used as feature extractors to recognize occluded iris images. In order to eliminate the effect of illumination changes, histogram equalization and mean-and-variance normalization techniques are used. Various experiments are carried out on UBIRIS, CASIA and MMU iris databases to demonstrate the effect of eyelid and eyelash occlusions on iris images. The results of the experiments are consistent with the results of other biometrics systems using PCA, spPCA and mPCA approaches. ©2009 IEEE.","Iris recognition; Occlusion; PCA; Subpattern-based approaches"
"Erbilek M., Toygar O.","Recognizing partially occluded irises using subpattern-based approaches","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73949093579&doi=10.1109%2fISCIS.2009.5291890&partnerID=40&md5=7910955739bc1e69474e49f0385b875c","In this study, iris recognition in the presence of partial occlusions is investigated using holistic and subpattern-based approaches. Principal Component Analysis (PCA) and subspace Linear Discriminant Analysis (ssLDA) methods are used as feature extractors to recognize iris images. In order to eliminate the effect of illumination changes, histogram equalization and mean-and-variance normalization techniques are used. The recognition performance of the holistic approaches is compared with the performance of subpattern-based approaches spPCA, mPCA and subpattern-based ssLDA approaches in order to demonstrate the performance differences and similarities between these two types of approaches in the presence of partial occlusions. Various experiments are carried out on CASIA, UPOL and UBIRIS databases to demonstrate the effect of occlusions on iris recognition with holistic and subpattern-based approaches. © 2009 IEEE.","Iris recognition; PCA; Subpattern-based approaches; Subspace LDA"
"Micheloni C., Canazza S., Foresti G.L.","Audio-video biometric recognition for non-collaborative access granting","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350066798&doi=10.1016%2fj.jvlc.2009.01.008&partnerID=40&md5=9e7ef5f6b95c2df0d51fb8e7218015dc","In this paper, the problem of non-collaborative person identification for a secure access to facilities is addressed. The proposed solution adopts a face and a speaker recognition techniques. The integration of these two methods allows to improve the performance with respect to the two classifiers. In non-collaborative scenarios, the problem of face recognition first requires to detect the face pattern then to recognize it even when in non-frontal poses. In the current work, a histogram normalization, a boosting technique and a linear discrimination analysis have been exploited to solve typical problems like illumination variability, occlusions, pose variation, etc. In addition, a new temporal classification is proposed to improve the robustness of the frame-by-frame classification. This allows to project known classification techniques for still image recognition into a multi-frame context where the image capture allows dynamics in the environment. For the audio, a method for the automatic speaker identification in noisy environments is presented. In particular, we propose an optimization of a speech de-noising algorithm to optimize the performance of the extended Kalman filter (EKF). To provide a baseline system for the integration with our proposed speech de-noising algorithm, we use a conventional speaker recognition system, based on Gaussian mixture models and mel frequency cepstral coefficients (MFCCs) as features. To confirm the effectiveness of our methods, we performed video and speaker recognition tasks first separately then integrating the results. In particular, two different corpora have been used: (a) a public corpus (ELDSR for audio and FERRET for images) and (b) a dedicated audio/video corpus, in which the speakers read a list of sentences wearing a scarf or a full-face motorcycle helmet. Experimental results show that our methods are able to reduce significantly the classification error rate. © 2009 Elsevier Ltd. All rights reserved.","Audio de-noising; Face detection; Face recognition; Speaker recognition"
"Erbilek M., Toygar O.","Robustness of subpattern-based approaches to occlusions on iris images","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864947422&partnerID=40&md5=2b761e9776dac3e4a82730d8f1d03677","The effect of occlusions on holistic and subpattern-based approaches for iris recognition is studied in this paper. The performance analysis of these methods is presented without applying the traditional iris detection methods. Original PCA and subspace LDA methods are used as feature extractors with the combination of the preprocessing techniques of histogram equalization and mean-and-variance normalization in order to nullify the effect of illumination changes which are known to significantly degrade recognition performance. The recognition performance of the holistic approaches is compared with the performance of subpattern-based PCA and subpattern-based subspace LDA approaches To be consistent with the research of others, our work has been tested on three iris databases namely CASIA, UPOL and UBIRIS. The experiments are performed on these three iris databases to demonstrate the recognition performances of the subpattern-based approaches and traditional PCA and subspace LDA approaches.","Iris recognition; PCA; Subpattern-based approaches; Subspace LDA"
"Ioan B., Ioan N.","Non-negative matrix factorization methods for face recognition under extreme lighting variations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449499764&doi=10.1109%2fISSCS.2009.5206186&partnerID=40&md5=e9103c49387bf8fa7a292994624e72a8","Face recognition task is of primary interest in many computer vision applications, including access control for security systems, forensic or surveillance. Most commercial biometric systems based on face recognition are claimed to perform satisfactory when the enrollment and testing process takes place under controlled environmental conditions such as constant illumination, constant pose scale, non-occluded faces or frontal view. More or less deviation from those conditions might lead to poor recognition performances or even recognition system's failure when a test identity has to be recognized under new modified testing conditions. Three non-negative matrix factorization (NMF) methods, namely, the standard one, the local NMF (LNMF) and the discriminant NMF (DNMF) are employed in this paper where their robustness against extreme lighting variations are tested for the face recognition task. Principal Component Analysis (peA) method was also chosen as baseline. Experiments revealed that the best recognition performance is obtained with NMF, followed by DNMF and LNMF. ©2009 IEEE.",
"Du X., Liu C., Yu Y.","Analysis of detection and track on partially occluded face","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350550672&doi=10.1109%2fIFITA.2009.265&partnerID=40&md5=14ba965e641c686c62c9da51446b194c","As a new field of information technology,biometrics recognition consists of the recognition of face, iris,retina, pronunciation etc. In recent years, Static face detection algorithms concerning the categories of detection technology have been raised, but these algorithms put their focus on the detection of clear face. The research of detection on partially occluded face has not yet been conducted. Under this circumstance, the thesis gives a brand new static detection and dynamic track algorithm on partially occluded face. This new algorithm is that the static partial face is detected by the YCbCr, the dynamic image sequences use a logic ""and"" operation to track the partial face, and then the static partial face and dynamic face are fitted, if the fitting value is smaller than the pre-value, the static partial face is considered as a non-face; otherwise the partial is a face. By analyzing the 50 graphs including 160 faces (60 partial faces and 100 clear faces), it has been found that the detection accuracy of the partial faces is 62% and the clear faces detection accuracy is 98%. This new algorithm can provide important reference to partial face detection. the algorithm still needs to be verified and improved further. © 2009 IEEE.","Face detection; Knowledge model; Logic calculation; Skin color model; Static fill"
"Yi D., Liao S., Lei Z., Sang J., Li S.Z.","Partial face matching between near infrared and visual images in MBGC portal challenge","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70049108544&doi=10.1007%2f978-3-642-01793-3_75&partnerID=40&md5=499b2539e42b4d97425ac51c1d0b59eb","The latest multi-biometric grand challenge (MBGC 2008) sets up a new experiment in which near infrared (NIR) face videos containing partial faces are used as a probe set and the visual (VIS) images of full faces are used as the target set. This is challenging for two reasons: (1) it has to deal with partially occluded faces in the NIR videos, and (2) the matching is between heterogeneous NIR and VIS faces. Partial face matching is also a problem often confronted in many video based face biometric applications. In this paper, we propose a novel approach for solving this challenging problem. For partial face matching, we propose a local patch based method to deal with partial face data. For heterogeneous face matching, we propose the philosophy of enhancing common features in heterogeneous images while reducing differences. This is realized by using edge-enhancing filters, which at the same time is also beneficial for partial face matching. The approach requires neither learning procedures nor training data. Experiments are performed using the MBGC portal challenge data, comparing with several known state-of-the-arts methods. Extensive results show that the proposed approach, without knowing statistical characteristics of the subjects or data, outperforms the methods of contrast significantly, with ten-fold higher verification rates at FAR of 0.1%. © Springer-Verlag Berlin Heidelberg 2009.","Heterogeneous face biometrics; MBGC portal challenge; Multiple biometric grand challenge (MBGC); Near infrared (NIR); Video based face recognition"
"Ekenel H.K., Stiefelhagen R.","Why is facial occlusion a challenging problem?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949184955&doi=10.1007%2f978-3-642-01793-3_31&partnerID=40&md5=170f56965d2b842c6376366d3b08dcd5","This paper investigates the main reason for the obtained low performance when the face recognition algorithms are tested on partially occluded face images. It has been observed that in the case of upper face occlusion, missing discriminative information due to occlusion only accounts for a very small part of the performance drop. The main factor is found to be the registration errors due to erroneous facial feature localization. It has been shown that by solving the misalignment problem, very high correct recognition rates can be achieved with a generic local appearance-based face recognition algorithm. In the case of a lower face occlusion, only a slight decrease in the performance is observed, when a local appearance-based face representation approach is used. This indicates the importance of local processing when dealing with partial face occlusion. Moreover, improved alignment increases the correct recognition rate also in the experiments against the lower face occlusion, which shows that face registration plays a key role on face recognition performance. © Springer-Verlag Berlin Heidelberg 2009.",
"Su Y., Ai H., Lao S.","Multi-view face alignment using 3D shape model for view estimation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949155206&doi=10.1007%2f978-3-642-01793-3_19&partnerID=40&md5=82d790ae6f13329a0ebb44f9e24e33b7","For multi-view face alignment (MVFA), the non-linear variation of shape and texture, and the self-occlusion of facial feature points caused by view change are the two major difficulties. The state-of-the-art MVFA methods are essentially view-based approaches in which views are divided into several categories such as frontal, half profile, full profile etc. and each of them has its own model in MVFA. Therefore the view estimation problem becomes a critical step in MVFA. In this paper, a MVFA method using 3D face shape model for view estimation is presented in which the 3D shape model is used to estimate the pose of the face thereby selecting its model and indicating its self-occluded points. Experiments on different datasets are reported to show the improvement over previous works. © Springer-Verlag Berlin Heidelberg 2009.","3D face model; Active Shape Model; Face alignment"
"Schwartz W.R., Gopalan R., Chellappa R., Davis L.S.","Robust human detection under occlusion by integrating face and person detectors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949189276&doi=10.1007%2f978-3-642-01793-3_98&partnerID=40&md5=f1cf8b4208088b1657e2f6934a8f00cd","Human detection under occlusion is a challenging problem in computer vision. We address this problem through a framework which integrates face detection and person detection. We first investigate how the response of a face detector is correlated with the response of a person detector. From these observations, we formulate hypotheses that capture the intuitive feedback between the responses of face and person detectors and use it to verify if the individual detectors' outputs are true or false. We illustrate the performance of our integration framework on challenging images that have considerable amount of occlusion, and demonstrate its advantages over individual face and person detectors. © Springer-Verlag Berlin Heidelberg 2009.",
"Wang X., Tang X.","Face photo-sketch synthesis and recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349854895&doi=10.1109%2fTPAMI.2008.222&partnerID=40&md5=4f7753aa33f0987a7b44ae79bcfebe41","In this paper, we propose a novel face photo-sketch synthesis and recognition method using a multiscale Markov Random Fields (MRF) model. Our system has three components: 1) given a face photo, synthesizing a sketch drawing; 2) given a face sketch drawing, synthesizing a photo; and 3) searching for face photos in the database based on a query sketch drawn by an artist. It has useful applications for both digital entertainment and law enforcement. We assume that faces to be studied are in a frontal pose, with normal lighting and neutral expression, and have no occlusions. To synthesize sketch/photo images, the face region is divided into overlapping patches for learning. The size of the patches decides the scale of local face structures to be learned. From a training set which contains photo-sketch pairs, the joint photo-sketch model is learned at multiple scales using a multiscale MRF model. By transforming a face photo to a sketch (or transforming a sketch to a photo), the difference between photos and sketches is significantly reduced, thus allowing effective matching between the two in face sketch recognition. After the photo-sketch transformation, in principle, most of the proposed face photo recognition approaches can be applied to face sketch recognition in a straightforward way. Extensive experiments are conducted on a face sketch database including 606 faces, which can be downloaded from our Web site (http://mmlab.ie.cuhk.edu.hk/ facesketch.html). © 2009 IEEE.","Face recognition; Face sketch recognition; Face sketch synthesis; Multiscale Markov random field"
"Wang Y., Zhang L., Liu Z., Hua G., Wen Z., Zhang Z., Samaras D.","Face relighting from a single image under arbitrary unknown lighting conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349860271&doi=10.1109%2fTPAMI.2008.244&partnerID=40&md5=94b0de9b4b20006a5af6bdb93bb37e11","In this paper, we present a new method to modify the appearance of a face image by manipulating the illumination condition, when the face geometry and albedo information is unknown. This problem is particularly difficult when there is only a single image of the subject available. Recent research demonstrates that the set of images of a convex Lambertian object obtained under a wide variety of lighting conditions can be approximated accurately by a low-dimensional linear subspace using a spherical harmonic representation. Moreover, morphable models are statistical ensembles of facial properties such as shape and texture. In this paper, we integrate spherical harmonics into the morphable model framework by proposing a 3D spherical harmonic basis morphable model (SHBMM). The proposed method can represent a face under arbitrary unknown lighting and pose simply by three low-dimensional vectors, i.e., shape parameters, spherical harmonic basis parameters, and illumination coefficients, which are called the SHBMM parameters. However, when the image was taken under an extreme lighting condition, the approximation error can be large, thus making it difficult to recover albedo information. In order to address this problem, we propose a subregion-based framework that uses a Markov random field to model the statistical distribution and spatial coherence of face texture, which makes our approach not only robust to extreme lighting conditions, but also insensitive to partial occlusions. The performance of our framework is demonstrated through various experimental results, including the improved rates for face recognition under extreme lighting conditions. © 2009 IEEE.","3D spherical harmonic basis morphable model; Face synthesis and recognition; Markov random field; Vision for graphics"
"Grassi M., Faundez-Zanuy M., Piazza F.","Face localization in 2D frontal face images using luminosity profiles analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650491399&doi=10.1007%2f978-3-642-00525-1_34&partnerID=40&md5=6bda0e1d4df73179cc2222a7b718d57f","Face detection from a single image represents a challenging task because of variability in scale, location, orientation and pose. Facial expression, occlusion, and lighting conditions also change the overall appearance of faces. In this work we propose a fast face localization method in 2D frontal face images, through eyes detection, based on the analysis of the horizontal and vertical profiles of image's average luminosity and the definition of rules describing the relations between these profiles and the positions of characteristic face elements. Experimental results over the AR face database show high rates of successful detection together with reduced computational times that make this method particularly suitable for real time applications. © Springer-Verlag Berlin Heidelberg 2009.","Biometrics; Face detection; Face recognition; Image segmentation"
"Wechsler H.","Linguistics and face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349268147&doi=10.1016%2fj.jvlc.2009.01.001&partnerID=40&md5=b0c8816243d8554d01d0acee3ee1166d","We describe in this paper a novel biometric methodology for face recognition suitable to address pose, illumination, and expression (PIE) image variability, temporal change, flexible matching, and last but not least occlusion and disguise that are usually referred to as denial and deception. The adverse conditions listed above affect the scope and performance of biometric analysis vis-à-vis both training and testing. The conceptual framework proposed here draws support from discriminative methods using likelihood ratios. At the conceptual level it links forensics and biometrics, while at the implementation level it links the Bayesian framework and statistical learning theory. As many of the concerns listed usually affect only parts of the face, a non-parametric recognition-by-part approach is advanced here for the purpose of reliable face recognition. Recognition-by-parts facilitates authentication because it does not seek for explicit invariance. Instead, it handles variability using component-based configurations that are flexible enough to compensate among others for limited pose changes, if any, and limited occlusion and disguise. The recognition-by-parts approach proposed here supports incremental and progressive processing. It is similar in nature to modern linguistics and practical intelligence with the emphasis on semantics and pragmatics. Layered categorization starts with face detection using implicit rather than explicit segmentation. It proceeds with face authentication that involves feature selection of local patch instances including dimensionality reduction, exemplar-based clustering of patches into parts, and data fusion for matching using boosting driven by parts that play the role of weak learners. The implementation, driven by transduction, employs proximity and typicality (ranking) realized using strangeness and random deficiency p-values, respectively. The feasibility and reliability of the proposed architecture has been validated using FERET and FRGC data. The paper concludes with suggestions for augmenting and enhancing the scope and utility of the recognition-by-parts architecture. © 2009 Elsevier Ltd. All rights reserved.","Authentication; Biometrics; Boosting; Clustering; Cross-validation; Data fusion; Face recognition; Feature selection; FERET; Forensics; FRGC; ICA; k Nearest neighbor; Likelihood ratio; Linguistics; Margin; MDL; Multimodal integration; Neyman-Pearson; Occlusion; p-Values; Parsing; Random deficiency; Ranking; Recognition; Recognition-by-parts; Segmentation; SIFT; Strangeness; Surveillance; Transduction; Typicality"
