Authors,Title,Link,Abstract,Author Keywords
"Yurchenko S.N., Voronin B.A., Tolchenov R.N., Doss N., Naumenko O.V., Thiel W., Tennyson J.","Potential energy surface of HDO up to 25 000 cm-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849110826&doi=10.1063%2f1.2806165&partnerID=40&md5=a7d8eea736ae7eb6bb56bcef0c5e656c","A new spectroscopically determined potential energy surface (PES) for HD O16 is presented. This surface is constructed by adjusting the high accuracy ab initio PES of Polyansky [Science 299, 539 (2003)] by fitting to both published experimental data and our still unpublished data. This refinement used experimentally derived term values up to 25 000 cm-1 and with J≤8: a data set of 3478 energy levels once some levels with ambiguous assignment is excluded. To improve the extrapolation properties of the empirical PES, the restraint that the resulting PESs remain close to the ab initio surface was imposed. The new HDO_07 PES reproduces the experimental data, including high J levels not included in the fit, with a root mean square error of 0.035 cm-1. Predictions for rotation-vibration term values up to J=12 are made. © 2008 American Institute of Physics.",
"Lodi L., Tolchenov R.N., Tennyson J., Lynas-Gray A.E., Shirin S.V., Zobov N.F., Polyansky O.L., Császár A.G., Van Stralen J.N.P., Visscher L.","A new ab initio ground-state dipole moment surface for the water molecule","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849161601&doi=10.1063%2f1.2817606&partnerID=40&md5=5cf4af0dd41d06f4e87c3f4c9b13eff9","A valence-only (V) dipole moment surface (DMS) has been computed for water at the internally contracted multireference configuration interaction level using the extended atom-centered correlation-consistent Gaussian basis set aug-cc-pV6Z. Small corrections to these dipole values, resulting from core correlation (C) and relativistic (R) effects, have also been computed and added to the V surface. The resulting DMS surface is hence called CVR. Interestingly, the C and R corrections cancel out each other almost completely over the whole grid of points investigated. The ground-state CVR dipole of H2 O16 is 1.8676 D. This value compares well with the best ab initio one determined in this study, 1.8539±0.0013 D, which in turn agrees well with the measured ground-state dipole moment of water, 1.8546 (6) D. Line intensities computed with the help of the CVR DMS shows that the present DMS is highly similar to though slightly more accurate than the best previous DMS of water determined by Schwenke and Partridge [J. Chem. Phys. 113, 16 (2000)]. The influence of the precision of the rovibrational wave functions computed using different potential energy surfaces (PESs) has been investigated and proved to be small, due mostly to the small discrepancies between the best ab initio and empirical PESs of water. Several different measures to test the DMS of water are advanced. The seemingly most sensitive measure is the comparison between the ab initio line intensities and those measured by ultralong pathlength methods which are sensitive to very weak transitions. © 2008 American Institute of Physics.",
"Gu J., Xie Y., Schaefer III H.F.","Electron attachment induced proton transfer in a DNA nucleoside pair: 2′-deoxyguanosine-2′-deoxycytidine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449095486&doi=10.1063%2f1.2780148&partnerID=40&md5=c34879cfbd6d17bc1e612353778ee55b","To elucidate electron attachment induced damage in the DNA double helix, electron attachment to the 2′ -deoxyribonucleoside pair dG:dC has been studied with the reliably calibrated B3LYPDZP++ theoretical approach. The exploration of the potential energy surface of the neutral and anionic dG:dC pairs predicts a positive electron affinity for dG:dC [0.83 eV for adiabatic electron affinity (EAad) and 0.16 eV for vertical electron affinity (VEA)]. The substantial increases in the electron affinity of dG:dC (by 0.50 eV for EAad and 0.23 eV for VEA) compared to those of the dC nucleoside suggest that electron attachment to DNA double helices should be energetically favored with respect to the single strands. Most importantly, electron attachment to the dC moiety in the dG:dC pair is found to be able to trigger the proton transfer in the dG: dC- pair, surprisingly resulting in the lower energy distonic anionic complex d (G-H)-:d (C+H). The negative charge for the latter system is located on the base of dC in the dG: dC- pair, while it is transferred to d(G-H) in d (G-H)-:d (C+H), accompanied by the proton transfer from N1(dG) to N3(dC). The low energy barrier (2.4 kcalmol) for proton transfer from dG to dC- suggests that the distonic d (G-H)-:d (C+H) pair should be one of the important intermediates in the process of electron attachment to DNA double helices. The formation of the neutral nucleoside radical d (C+H) is predicted to be the direct result of electron attachment to the DNA double helices. Since the neutral radical d (C+H) nucleotide is the key element in the formation of this DNA lesion, electron attachment might be one of the important factors that trigger the formation of abasic sites in DNA double helices. © 2007 American Institute of Physics.",
"Bera P.P., Yamaguchi Y., Schaefer III H.F.","Low-lying quartet electronic states of nitrogen dioxide","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948996519&doi=10.1063%2f1.2780149&partnerID=40&md5=9f8c8134622dbf8065cea9cd2ff24bfa","The environmentally active molecule nitrogen dioxide (N O2) has been systematically studied using high level theoretical methods. The electronic ground state and the low-lying quartet states of N O2 have been investigated. Single reference restricted open-shell self-consistent field (SCF), complete active space SCF (CASSCF), spin-restricted (R) and spin-unrestricted (U) configuration interaction with single and double excitations (CISD), coupled cluster with single and double excitations (CCSD), CCSD with perturbative triple excitations [CCSD(T)], and internally contracted multireference configuration interaction (ICMRCI) methods along with Dunning's correlation consistent polarized valence cc-pVXZ and augmented cc-pVXZ (where X=T,Q,5) basis sets were used in this research. At the aug-cc-pV5Z/UCCSD(T) level the classical adiabatic excitation energies (Te values) of the three lowest-lying quartet excited states were predicted to be 83.3 kcalmol (3.61 eV, 29 200 cm-1) for the ã A24 state, 93.3 kcalmol (4.05 eV, 32 600 cm-1) for the b̃ B24 state, and 100.8 kcalmol (4.37 eV, 35 300 cm-1) for the c̃ A14 state. The quantum mechanical excitation energies (T0 values) were determined to be 81.6 kcalmol (3.54 eV, 28 500 cm-1) for the ã A24 state and 90.7 kcalmol (3.93 eV, 31 700 cm-1) for the b̃ B24 state. The lowest quartet linear Renner-Teller Π4 state gives rise to the ã A24 state with 112.8° and the b̃ B24 state with 124.4° (ONO) bond angles upon bending. The b̃ state shows some peculiar behavior. Although CASSCF, RCISD, UCISD, RCCSD, UCCSD, and RCCSD(T) methods predicted the presence of a Cs equilibrium geometry (a double minimum A′4 state), SCF, UCCSD(T), and ICMRCI wave functions predicted the C2v structure for the b̃ B24 state. The importance of both dynamical and nondynamical correlation treatments for the energy difference between C2v and Cs structures of b̃ state is highlighted in this context. The c̃ A14 state is predicted to have a very small bond angle of 85.8°. Potential energy diagrams with respect to the bond angles of the ground state and four quartet states are presented. © 2007 American Institute of Physics.",
"Li G., Werner H.-J., Lique F., Alexander M.H.","New ab initio potential energy surfaces for the F+ H2 reaction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948970132&doi=10.1063%2f1.2778421&partnerID=40&md5=137b61f4c81cc7c761dca4916c181db1","We present the results of new ab initio calculations of the three F H2 potential energy surfaces (PESs) which are necessary for a complete description of the F+ H2 reaction. These are the result of high-precision multireference configuration-interaction calculations, with an additional scaling of the external correlation energy. The results of these calculations have been fitted to a multiparameter form for use in subsequent quantum scattering calculations. With a scaling factor of s=1.078, the calculated exoergicity agrees nearly exactly with experimentally determined values. With a slightly reduced scaling factor of s=1.05, the fitted PESs give excellent agreement with the position and modulation depth of the F+HD→FH+D transition state resonance observed by Skodje [J. Chem. Phys. 112, 4536 (2000)]. This suggests that these new PESs can be used with confidence in the simulation of the reactivity of the ground and excited spin-orbit states of the F atom in reactions with H2. © 2007 American Institute of Physics.",
"Tao L., Alexander M.H.","Role of van der Waals resonances in the vibrational relaxation of HF by collisions with H atoms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34648814008&doi=10.1063%2f1.2766716&partnerID=40&md5=0e160e4773a09ab9c5446d1a1665c772","Vibrational relaxation of HF (v) in collisions with H atoms can occur by three pathways: inelastic scattering with and without H atom exchange, and, for v3, the HF+H→F+ H2 reaction. Fully quantum, reactive scattering calculations on the Stark-Werner F H2 potential energy surface reveal narrow peaks in the energy dependence of the integral cross sections for each of these processes. By means of an adiabatic-bender analysis, we show that each of these peaks corresponds to the position of quasibound HF-H vibrational states trapped in the weak van der Waals well. The width of these resonances indicates that the lifetime of the quasibound states is up to 30 periods of the HF-H van der Waals vibration. © 2007 American Institute of Physics.",
"Cleary P.A., Dempsey L.P., Murray C., Lester M.I., Kłos J., Alexander M.H.","Electronic quenching of OH A2∑+ radicals in single collision events with molecular hydrogen: Quantum state distribution of the OH X2 Π products","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249895891&doi=10.1063%2f1.2730505&partnerID=40&md5=f9e92622c8527110339da24d683b24fb","We report a combined experimental and theoretical investigation of the nonreactive quenching channel resulting from electronic quenching of OH A ∑+2 by molecular hydrogen. The experiments utilize a pump-probe scheme to determine the OH X Π2 population distribution following collisional quenching in a pulsed supersonic expansion. The pump laser excites OH A ∑+2 (′ =0, N′ =0), which has a significantly reduced fluorescence lifetime due to quenching by H2. The probe laser monitors the OH X Π2 (″, N″) population via laser-induced fluorescence on various A-X transitions under single collision conditions. The experiments reveal a high degree of rotational excitation (N″) of the quenched OH X Π2 products observed in ″ =1 and 2 as well as a pronounced propensity for quenching into the Π (A′) -doublet level. These experiments have been supplemented by extensive multireference, configuration-interaction calculations aimed at exploring the topology of the relevant potential energy surfaces. Electronic quenching of OH A ∑+2 by H2 proceeds through conical intersections between two potentials of A′ reflection symmetry (in planar geometry) that correlate with the electronically excited A ∑+2 and ground X Π2 states of OH. The conical intersections occur in high-symmetry geometries, in which the O side of OH points toward H2. Corroborating and extending earlier work of Hoffman and Yarkony [J. Chem. Phys. 113, 10091 (2000)], these calculations reveal a steep gradient away from the OH- H2 conical intersection as a function of both the OH orientation and interfragment distance. The former will give rise to a high degree of OH rotational excitation, as observed for the quenched OH X Π2 products. © 2007 American Institute of Physics.",
"Kim S., Schaefer III H.F.","Microhydration of cytosine and its radical anion: Cytosine·(H 2O)n(n=1-5)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847045173&doi=10.1063%2f1.2432123&partnerID=40&md5=a7ec91f65637371381bbcb9c1560b49a","Microhydration effects on cytosine and its radical anion have been investigated theoretically, by explicitly considering various structures of cytosine complexes with up to five water molecules. Each successive water molecule (through n=5) is bound by 7-10 kcal mol-1 to the relevant cytosine complex. The hydration energies are uniformly higher for the analogous anion systems. While the predicted vertical detachment energy (VDE) of the isolated cytosine is only 0.48 eV, it is predicted to increase to 1.27 eV for the lowest-lying pentahydrate of cytosine. The adiabatic electron affinity (AEA) of cytosine was also found to increase from 0.03 to 0.61 eV for the pentahydrate, implying that the cytosine anion, while questionable in the gas phase, is bound in aqueous solution. Both the VDE and AEA values for cytosine are smaller than those of uracil and thymine for a given hydration number. These results are in qualitative agreement with available experimental results from photodetachment-photoelectron spectroscopy studies of Schiedt [Chem. Phys. 239, 511 (1998)]. © 2007 American Institute of Physics.",
"Zhao Y., Truhlar D.G.","A new local density functional for main-group thermochemistry, transition metal bonding, thermochemical kinetics, and noncovalent interactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845328066&doi=10.1063%2f1.2370993&partnerID=40&md5=f80d034706059fdde9990ee1e1f235b2","We present a new local density functional, called M06-L, for main-group and transition element thermochemistry, thermochemical kinetics, and noncovalent interactions. The functional is designed to capture the main dependence of the exchange-correlation energy on local spin density, spin density gradient, and spin kinetic energy density, and it is parametrized to satisfy the uniform-electron-gas limit and to have good performance for both main-group chemistry and transition metal chemistry. The M06-L functional and 14 other functionals have been comparatively assessed against 22 energetic databases. Among the tested functionals, which include the popular B3LYP, BLYP, and BP86 functionals as well as our previous M05 functional, the M06-L functional gives the best overall performance for a combination of main-group thermochemistry, thermochemical kinetics, and organometallic, inorganometallic, biological, and noncovalent interactions. It also does very well for predicting geometries and vibrational frequencies. Because of the computational advantages of local functionals, the present functional should be very useful for many applications in chemistry, especially for simulations on moderate-sized and large systems and when long time scales must be addressed. © 2006 American Institute of Physics.",
"Kim S., Schaefer H.F.","Effects of microsolvation on uracil and its radical anion: Uracil·(H 2O) n (n=1-5)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750010636&doi=10.1063%2f1.2356464&partnerID=40&md5=17f5d9bd3257a565a3076936b5603054","Microsolvation effects on the stabilities of uracil and its anion have been investigated by explicitly considering the structures of complexes of uracil with up to five water molecules at the B3LYPDZP++ level of theory. For all five systems, the global minimum of the neutral cluster has a different equilibrium geometry from that of the radical anion. Both the vertical detachment energy (VDE) and adiabatic electron affinity (AEA) of uracil are predicted to increase gradually with the number of hydrating molecules, qualitatively consistent with experimental results from a photodetachment-photoelectron spectroscopy study [J. Schiedt, Chem. Phys. 239, 511 (1998)]. The trend in the AEAs implies that while the conventional valence radical anion of uracil is only marginally bound in the gas phase, it will form a stable anion in aqueous solution. The gas-phase AEA of uracil (0.24 eV) was higher than that of thymine by 0.04 eV and this gap was not significantly affected by microsolvation. The largest AEA is that predicted for uracil (H2 O)5, namely, 0.96 eV. The VDEs range from 0.76 to 1.78 eV.© 2006 American Institute of Physics.",
"Xie Z., Bowman J.M., Zhang X.","Quasiclassical trajectory study of the reaction H+CH4 (ν3 =0,1)→CH3+H2 using a new ab initio potential energy surface","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749494120&doi=10.1063%2f1.2238871&partnerID=40&md5=d59027afefd4754909ba6108f4f77976","Detailed quasiclassical trajectory calculations of the reaction H+C H4 (3 =0,1) →C H3 + H2 using a slightly updated version of a recent ab initio-based C H5 potential energy surface [X. Zhang, J. Chem. Phys. 124, 021104 (2006)] are reported. The reaction cross sections are calculated at initial relative translational energies of 1.52, 1.85, and 2.20 eV in order to make direct comparison with experiment. The relative reaction cross section enhancement ratio due to the excitation of the C-H antisymmetric stretch varies from 2.2 to 3.0 over this energy range, in good agreement with the experimental result of 3.0±1.5 [J. P. Camden, J. Chem. Phys. 123, 134301 (2005)]. The laboratory-frame speed and center-of-mass angular distributions of C H3 are calculated as are the vibrational and rotational distributions of H2 and C H3. We confirm that this reaction occurs with a combination of stripping and rebound mechanisms by presenting the impact parameter dependence of these distributions and also by direct examination of trajectories. © 2006 American Institute of Physics.",
"Park W.K., Park J., Park S.C., Braams B.J., Chen C., Bowman J.M.","Quasiclassical trajectory calculations of the reaction C+C 2H 2 → l-C 3H, c-C 3H + H, C 3+H 2 using full-dimensional triplet and singlet potential energy surfaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748249221&doi=10.1063%2f1.2333487&partnerID=40&md5=30037d46074048224de5dc790c7326e9","Full-dimensional, density functional theory (B3LYP/6-311g(d,p))-based potential energy surfaces (PESs) are reported and used in quasi-classical calculations of the reaction of C with C 2H 2. For the triplet case, the PES spans the region of the reactants, the complex region (with numerous minima and saddle points) and the products, linear(l)-C 3H+H, cyclic(c)-C 3H+H and c- 3C 3+H 2. For the singlet case, the PES describes the complex region and products l-C 3H+H, c-C 3H+H and l- 1C 3 +H 2. The PESs are invariant under permutation of like nuclei and are fit to tens of thousands of electronic energies. Energies and harmonic frequencies of the PESs agree well the DFT ones for all stationary points and for the reactant and the products. Dynamics calculations on the triplet PES find both l-C 3H and c-C 3H products, with l-C 3H being dominant at the energies considered. Limited unimolecular reaction dynamics on the singlet PES find both products in comparable amounts as well as the C 3+H 2 product. © 2006 American Institute of Physics.",
"Lahankar S.A., Chambreau S.D., Townsend D., Suits F., Farnum J., Zhang X., Bowman J.M., Suits A.G.","The roaming atom pathway in formaldehyde decomposition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746806795&doi=10.1063%2f1.2202241&partnerID=40&md5=8d474ef71686c2b956e28ee32b1e6ad8","We present a detailed experimental and theoretical investigation of formaldehyde photodissociation to H 2 and CO following excitation to the 2 14 1 and 2 14 3 transitions in S 1. The CO velocity distributions were obtained using dc slice imaging of single CO rotational states (v=0, j co =5-45). These high-resolution measurements reveal the correlated internal state distribution in the H 2 cofragments. The results show that rotationally hot CO (j co - 45) is produced in conjunction with vibrationally ""cold"" H 2 fragments (u=0-5): these products are formed through the well-known skewed transition state and described in detail in the accompanying paper. After excitation of formaldehyde above the threshold for the radical channel (H 2CO→H+HCO) we also find formation of rotationally cold CO (j co=5-28) correlated to highly vibrationally excited H 2 (v = 6-8). These products are formed through a novel mechanism that involves near dissociation followed by intramolecular H abstraction [D. Townsend et al., Science 306, 1158 (2004)], and that avoids the region of the transition state entirely. The dynamics of this ""roaming"" mechanism are the focus of this paper. The correlations between the vibrational states of H 2 and rotational states of CO formed following excitation on the 2 14 3 transition allow us to determine the relative contribution to molecular products from the roaming atom channel versus the conventional molecular channel. © 2006 American Institute of Physics.",
"Zhao Y., Truhlar D.G.","Comparative assessment of density functional methods for 3d transition-metal chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745139466&doi=10.1063%2f1.2202732&partnerID=40&md5=342b046fba4d390bb46536ec3009233f","In the present study, we comparatively assessed the newly developed M05 functional against a data set of reaction energies for transition-metal chemistry. The functionals to which we compare are BLYP, B3LYP, B97-2, MPWLYP1M, TPSS, and TPSSh. We draw the following conclusions: (1) TPSS gives the best performance for calculating the binding energies of three transition-metal dimers (Sc2, Ni2, and V2) that have severe multireference character, (2) B97-2 gives the best performance for calculating the binding energies of the nine metal-ligand diatomics (three monohydrides, three monoxide, and three monofluorides), and (3) M05 gives the overall best performance for all 18 data in the assessment, and it has a mean unsigned error 55% lower than the popular B3LYP functional. Since the M05 functional also gives good performance for main-group thermochemistry, for noncovalent chemistry, and for calculating barrier heights, M05 can be applied to a wide range of problems where nonhybrid functionals or functionals designed for kinetics fail. © 2006 American Institute of Physics.",
"Kim S., Wheeler S.E., Schaefer H.F.","Microsolvation effects on the electron capturing ability of thymine: Thymine-water clusters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547139650&doi=10.1063%2f1.2197828&partnerID=40&md5=4227a1d8cac15913ab0172f9795d6d0d","The effects of solvation on the stability of thymine and its negative ion have been investigated by explicitly considering the structures of complexes of thymine with up to five water molecules and the respective anions at the B3LYP/DZP++ level of theory. The vertical detachment energy of thymine was predicted to increase gradually with the hydration number, consistent with experimental observations from a photodetachment-photoelectron spectroscopy study J. Schiedt, [Chem. Phys. 239, 511 (1998)]. The adiabatic electron affinity of thymine was also found to increase with the hydration number, which implies that while the conventional valence anion of thymine is only marginally bound in the gas phase, it may form a stable anion in aqueous solution. © 2006 American Institute of Physics.",
"Wang S., Schaefer III H.F.","The small planarization barriers for the amino group in the nucleic acid bases","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745949151&doi=10.1063%2f1.2162538&partnerID=40&md5=2cdd0cbfa5349737d24970e2a088c120","The amino group in the nucleic acid bases frequently interacts with other bases or with other molecular systems. Thus any nonplanarity of the amino group may affect the molecular recognition of nucleic acids. Ab initio Hartree-Fock (HF) and second-order Møller-Plesset perturbation (MP2) levels of theory have been used to obtain the equilibrium geometries of the Cl and Cs structures for five common nucleic acid bases. The energy barriers between the Cl and Cs structures have also been predicted. A series of correlation consistent basis sets up to cc-pCVQZ and aug-cc-pVQZ has been used to systematically study the dependence of the amino group nonplanarity. The equilibrium geometries of the nucleic acid bases with an amino group, including adenine, guanine, and cytosine, are examined carefully. At the MP2 level of theory, larger basis sets decrease the extent of nonplanarity of the amino group, but the decrease slows down when the QZ basis sets are used, demonstrating the intrinsic property of nonplanarity for guanine. For adenine and cytosine the situation is less clear; as the HF limit is approached, these two structures become planar. Addition of core correlation effects or diffuse functions further decreases the degree of nucleic acid base nonplanarity, in comparison to the original cc-pVXZ (X=D, T, and Q) basis sets. The aug-cc-pVXZ basis shows smaller degrees of nonplanarity than the cc-pCVXZ sets. The aug-cc-pVXZ basis is less size dependent than the cc-pVXZ and cc-pCVXZ sets in the prediction of the amino-group-related bond angles and dihedral angles and energy barriers for adenine, guanine, and cytosine. The cc-pCVQZ and aug-cc-pVQZ MP2 results may be regarded as benchmark predictions for the five common bases. The predicted classical barriers to planarization are 0.02 (adenine), 0.74 (guanine), and 0.03 (cytosine) kcal mol-1. © 2006 American Institute of Physics.",
"Lin S.Y., Guo H., Farantos S.C.","Resonances of CH2 (ã A11) and their roles in unimolecular and bimolecular reactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17444418256&doi=10.1063%2f1.1866094&partnerID=40&md5=48255f703a38643d8158b2c8e57f6d53","Low-lying resonances of the CH2 (ã A11) system (J=0) in an accurate ab initio potential energy surface are studied using a filter-diagonalization method. The width of these resonances fluctuates by more than two orders of magnitude and on average increases with the energy. Analysis of the resonance states concludes that the unimolecular decay of the excited molecular system near the dissociation threshold is neither mode specific nor statistical state specific. This is apparently due to remnant regularity embedded in the largely chaotic classical phase space, as evidenced by periodic orbit analysis. As a result, the Rice-Ramsperger-Kassel-Marcus and statistical adiabatic channel models overestimate the average unimolecular decay rate. The implications of the resonances for the bimolecular C (D1) + H2 reaction are also discussed. © 2005 American Institute of Physics.",
"Tennyson J., Barletta P., Kostin M.A., Polyansky O.L., Zobov N.F.","Ab initio rotation-vibration energy levels of triatomics to spectroscopic accuracy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036008156&doi=10.1016%2fS1386-1425%2801%2900663-1&partnerID=40&md5=3a7005daebb66e07ca87192511571342","The factors that need to be taken into account to achieve spectroscopic accuracy for triatomic molecules are considered focusing on H3+ and water as examples. The magnitude of the adiabatic and non-adiabatic corrections to the Born-Oppenheimer approximation is illustrated for both molecules, and methods of including them ab initio are discussed. Electronic relativistic effects are not important for H3+, but are for water for which the magnitude of the various effects is discussed. For H3+ inclusion of rotational non-adiabatic effects means that levels can be generated to an accuracy approaching 0.01 cm-1; for water the error is still dominated by the error in the correlation energy in the electronic structure calculation. Prospects for improving this aspect of the calculation are discussed. © 2002 Elsevier Science B.V. All rights reserved.","Relativistic effects; Rotation-vibration energy; Triatomic molecules"
"Winget P., Weber E.J., Cramer C.J., Truhlar D.G.","Erratum: Computational electrochemistry: Aqueous one-electron oxidation potentials for substituted anilines (Physical Chemistry Chemical Physics (2000) 2 (1231))","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034655715&partnerID=40&md5=670609305c5e9e0bd8e34808ac66c8f4",[No abstract available],
"Kaiser R.I., Asvany O., Lee Y.T., Bettinger H.F., Schleyer P.V.R., Schaefer III H.F.","Crossed beam reaction of phenyl radicals with unsaturated hydrocarbon molecules. I. Chemical dynamics of phenylmethylacetylene (C6H5CCCH3;X1A') formation from reaction of C6H5(X2A1) with methylacetylene, CH3CCH(X1A1)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001754885&partnerID=40&md5=409d802adcb4903502415265725f56b5","The chemical reaction dynamics to form phenylmethylacetylene, C6H5CCCH3(X2A'), via reactive collisions of the phenyl radical C6H5(X2A1) with methylacetylene, CH3CCH(X1A1), are unraveled under single collision conditions in a crossed molecular beam experiment at a collision energy of 140 kJ mol-1. The laboratory angular distribution and time-of-flight spectra of C9H8+ at m/e = 116 indicate the existence of a phenyl radical versus hydrogen replacement pathway. Partially deuterated methylacetylene, CH3CCD(X1A1), was used to identify the site of the carbon-hydrogen bond cleavage. Only the loss of the acetylenic hydrogen atom was observed; the methyl group is conserved in the reaction. Electronic structure calculations reveal that the reaction has an entrance barrier of about 17 KJ mol-1. Forward-convolution fitting of our data shows that the chemical reaction dynamics are on the boundary between an osculating complex and a direct reaction and are governed by an initial attack of the C6H5 radical to the π electron density of the Cl carbon atom of the methylacetylene molecule to form a short lived, highly rovibrationally excited (C6H5)HCCCH3 intermediate. The latter loses a hydrogen atom to form the phenylmethylacetylene molecule on the 2A' surface. The phenylallene isomer channel was not observed experimentally. The dynamics of the title reaction and the identification of the phenyl versus hydrogen exchange have a profound impact on combustion chemistry and chemical processes in outflows of carbon stars. For the first time, the reaction of phenyl radicals with acetylene and/or substituted acetylene is inferred experimentally as a feasible, possibly elementary reaction in the stepwise growth of polycyclic aromatic hydrocarbon precursor molecules and alkyl substituted species in high temperature environments such as photospheres of carbon stars and oxygen poor combustion systems. © 2000 American Institute of Physics.",
"Balucani N., Asvany O., Chang A.H.H., Lin S.H., Lee Y.T., Kaiser R.I., Bettinger H.F., Schleyer P.V.R., Schaefer III H.F.","Crossed beam reaction of cyano radicals with hydrocarbon molecules. I. Chemical dynamics of cyanobenzene (C6H5CN; X1A1) and perdeutero cyanobenzene (C6D5CN; X1A1) formation from reaction of CN(X2Σ+) with benzene C6H6(X1A1g)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001751504&partnerID=40&md5=3ae2516d1d41fc771dada96fdbab6c34","The chemical reaction dynamics to form cyanobenzene C6H5CN(X1A1), and perdeutero cyanobenzene C6D5CN(X1A1) via the neutral-neutral reaction of the cyano radical CN(X2Σ+), with benzene C6H6(X1A1g) and perdeutero benzene C6D6(X1A1g), were investigated in crossed molecular beam experiments at collision energies between 19.5 and 34.4 kJ mol-1. The laboratory angular distributions and time-of-flight spectra of the products were recorded at mass to charge ratios m/e = 103-98 and 108-98, respectively. Forward-convolution fitting of our experimental data together with electronic structure calculations (B3LYP/6-311+G**) indicate that the reaction is without entrance barrier and governed by an initial attack of the CN radical on the carbon side to the aromatic π electron density of the benzene molecule to form a Cs symmetric C6H6CN(C6D6CN) complex. At all collision energies, the center-of-mass angular distributions are forward-backward symmetric and peak at π/2. This shape documents that the decomposing intermediate has a lifetime longer than its rotational period. The H/D atom is emitted almost perpendicular to the C6H5CN plane, giving preferentially sideways scattering. This experimental finding can be rationalized in light of the electronic structure calculations depicting a H-C-C angle of 101.2° in the exit transition state. The latter is found to be tight and located about 32.8 kJ mol-1 above the products. Our experimentally determined reaction exothermicity of 80-95 kJ mol-1 is in good agreement with the theoretically calculated one of 94.6 kJ mol-1. Neither the C6H6CN adduct nor the stable iso cyanobenzene isomer C6H5NC were found to contribute to the scattering signal. The experimental identification of cyanobenzene gives a strong background for the title reaction to be included with more confidence in reaction networks modeling the chemistry in dark, molecular clouds, outflow of dying carbon stars, hot molecular cores, as well as the atmosphere of hydrocarbon rich planets and satellites such as Saturn's moon Titan. This reaction might further present a barrierless route to the formation of heteropolycyclic aromatic hydrocarbons via cyanobenzene in these extraterrestrial environments as well as hydrocarbon rich flames. © 1999 American Institute of Physics.",
"Anon","International conference 'Nanomeeting-99'","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032153882&partnerID=40&md5=c29131a77de7f45c3194261a5c383158","The conference was held in the city of Minsk, Belorussia in 1999, May 17-21. The conference was organized by Belorusskij gosudarstvennyj universitet informatiki i radioelektroniki - The following issues were discussed: physics of nanostructures, chemistry of nanostructures, nanotechnologies, nanodimensional optical and electron devices.",
"Anon","What do we have to do to become world class?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031213082&partnerID=40&md5=5a3b0c6296a57f9ddd081944086d68d4","Following the success of its 50th anniversary conference last year, the Midwest Branch of the Technical Section, CPPA, is hoping for a repeat performance in 1997. The 51st annual conference is a two one-day short courses with the theme `Performing as world class competitors'. The course include: physics and chemistry of fibers; problems faced when fibers and fillers are mixed together; wet end control; deposit formation; retention and drainage in papermaking; papermaking and paper structure; coating and coating structure; formation and optical properties; letterpress and flexography; offset; gravure; screen and electronic printing; print quality testing; ink chemistry and deinkability; and print identification and defects.",
"Neitsch L., Stuhl F., Dagdigian P.J., Alexander M.H.","Inelastic collisions of fine structure and Λ-doublet resolved rotational states of PH(A 3Π, v=0) with helium","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000136562&partnerID=40&md5=a57804b58576d6d7dcaebb5a469b6b67","A state-resolved experimental and theoretical investigation of inelastic collisions of PH(A 3Π) rotational/fine-structure levels with helium is presented. Experimental state-to-state rate constants were extracted from PH A→X fluorescence spectra recorded upon laser excitation to individual levels in the A state in the presence of helium. These rate constants have been compared with and interpreted through theoretical rate constants computed with full quantum close-coupling and coupled-states calculations of cross sections based on ab initio PH(A)-He potential energy surfaces determined by Kolczewski et al. [J. Chem. Phys. 106, 7637 (1997)]. The low-L rotational levels of PH(A) are close to the Hund's case (a) limit, and the cross sections exhibit a number of the predicted case (a) collisional propensities. For low initial N, there is a strong propensity for fine-structure conserving transitions. With increasing initial N, fine-structure changing transitions occur with increasing probability. This tendency appears to be related to the transition of the coupling scheme away from pure case (a). © 1997 American Institute of Physics.",
